trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1102,False,"{'a': 0.5, 'e': 0.5479372150830457}",25,14,-0.7728843956632923,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.5471841257553895}",30,13,12.637709150365028,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.5464305932086215}",30,0,-152.23690098576895,"{0: 16, 1: 3, 2: 8, 3: 2, 4: 1}",0
1105,False,"{'a': 0.5, 'e': 0.545676618053103}",20,0,-53.498042548949385,"{0: 12, 1: 5, 2: 2, 3: 1, 4: 0}",0
1106,False,"{'a': 0.5, 'e': 0.5449222008995535}",25,12,-165.06394232105396,"{0: 5, 1: 0, 2: 5, 3: 0, 4: 3}",1
1107,False,"{'a': 0.5, 'e': 0.5441673423590511}",25,0,-8.041777679985262,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 0.543412043043031}",30,23,0.9825546989901797,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.5, 'e': 0.542656303563286}",20,11,-39.57456997545537,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1110,False,"{'a': 0.5, 'e': 0.5419001245319646}",25,10,-12.251733797409937,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
1111,False,"{'a': 0.5, 'e': 0.5411435065615721}",35,6,-46.52270267945755,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 1}",1
1112,False,"{'a': 0.5, 'e': 0.5403864502649687}",20,0,-76.51171818502107,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1113,False,"{'a': 0.5, 'e': 0.5396289562553703}",25,3,3.748126459682612,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1114,False,"{'a': 0.5, 'e': 0.5388710251463467}",20,0,-40.61831045929581,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1115,False,"{'a': 0.5, 'e': 0.5381126575518224}",30,4,-42.166058203436314,"{0: 20, 1: 3, 2: 1, 3: 2, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.5373538540860746}",25,8,13.47820847457347,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1117,False,"{'a': 0.5, 'e': 0.5365946153637347}",25,9,5.410343989594763,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1118,False,"{'a': 0.5, 'e': 0.5358349419997853}",25,0,-99.4032376688749,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1119,False,"{'a': 0.5, 'e': 0.5350748346095625}",20,0,-16.352637558285455,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1120,False,"{'a': 0.5, 'e': 0.534314293808753}",30,8,-52.02301910722993,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 1}",1
1121,False,"{'a': 0.5, 'e': 0.5335533202133944}",20,0,10.5511778113161,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1122,False,"{'a': 0.5, 'e': 0.5327919144398758}",25,12,-26.88368363915641,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1123,False,"{'a': 0.5, 'e': 0.5320300771049356}",25,0,-9.891899540631192,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
1124,False,"{'a': 0.5, 'e': 0.531267808825662}",20,0,15.176898794940678,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1125,False,"{'a': 0.5, 'e': 0.5305051102194923}",20,0,-12.637575815143638,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1126,False,"{'a': 0.5, 'e': 0.5297419819042124}",20,10,7.720830870036371,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.528978424497956}",20,9,-1.2162227462895987,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1128,False,"{'a': 0.5, 'e': 0.5282144386192048}",20,0,-53.020258274451635,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1129,False,"{'a': 0.5, 'e': 0.5274500248867873}",20,0,-6.261013099907073,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1130,False,"{'a': 0.5, 'e': 0.5266851839198782}",30,0,-13.983389698988558,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
1131,False,"{'a': 0.5, 'e': 0.5259199163379991}",20,0,-22.429343544253882,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1132,False,"{'a': 0.5, 'e': 0.5251542227610163}",25,0,-2.80380929114495,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1133,False,"{'a': 0.5, 'e': 0.5243881038091421}",20,0,-83.11782674847827,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1134,False,"{'a': 0.5, 'e': 0.5236215601029323}",30,0,-114.2789360509819,"{0: 23, 1: 1, 2: 2, 3: 2, 4: 2}",0
1135,False,"{'a': 0.5, 'e': 0.5228545922632875}",20,0,-57.95409642378721,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
1136,False,"{'a': 0.5, 'e': 0.5220872009114514}",25,0,-101.17607755544559,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
1137,False,"{'a': 0.5, 'e': 0.5213193866690113}",20,0,-61.92792520119489,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
1138,False,"{'a': 0.5, 'e': 0.5205511501578965}",20,0,-79.24839619650997,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1139,False,"{'a': 0.5, 'e': 0.5197824920003784}",35,21,-47.11071638449259,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
1140,False,"{'a': 0.5, 'e': 0.5190134128190704}",20,7,-31.29841480677764,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.5182439132369261}",20,0,-82.76432549669347,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1142,False,"{'a': 0.5, 'e': 0.5174739938772407}",25,0,-121.22318735699723,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
1143,False,"{'a': 0.5, 'e': 0.5167036553636484}",25,8,1.561526348720908,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.5159328983201236}",20,0,7.196037008990122,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1145,False,"{'a': 0.5, 'e': 0.5151617233709792}",25,13,11.73778256475216,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.5143901311408672}",25,0,-24.692555392582108,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
1147,False,"{'a': 0.5, 'e': 0.5136181222547771}",25,17,-43.00178811215576,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
1148,False,"{'a': 0.5, 'e': 0.5128456973380359}",25,0,-2.496497972920479,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1149,False,"{'a': 0.5, 'e': 0.5120728570163081}",25,0,-7.59880034747041,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1150,False,"{'a': 0.5, 'e': 0.5112996019155939}",20,0,-105.85464234687569,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1151,False,"{'a': 0.5, 'e': 0.5105259326622303}",20,0,-64.21491701086735,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1152,False,"{'a': 0.5, 'e': 0.5097518498828889}",20,3,-31.04355549052032,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1153,False,"{'a': 0.5, 'e': 0.5089773542045772}",20,0,-58.255063397204054,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
1154,False,"{'a': 0.5, 'e': 0.5082024462546363}",20,0,-12.987121183874056,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1155,False,"{'a': 0.5, 'e': 0.5074271266607419}",20,12,9.158595277268535,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.5066513960509026}",25,0,-53.24643278138144,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1157,False,"{'a': 0.5, 'e': 0.50587525505346}",30,10,5.074043326388711,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1158,False,"{'a': 0.5, 'e': 0.5050987042970887}",20,14,2.0323369172779864,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.5043217444107944}",20,0,-41.2229166337167,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1160,False,"{'a': 0.5, 'e': 0.5035443760239148}",25,8,11.277391815967057,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.5027665997661179}",20,0,-84.80096657893579,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1162,False,"{'a': 0.5, 'e': 0.501988416267403}",25,14,11.326729234561821,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.5012098261580981}",30,13,-103.11434082820725,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 2}",1
1164,False,"{'a': 0.5, 'e': 0.5004308300688616}",20,0,5.01099881916224,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1165,False,"{'a': 0.5, 'e': 0.49965142863068013}",20,0,-57.513486634946204,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1166,False,"{'a': 0.5, 'e': 0.4988716224748686}",25,14,-0.6411619908743567,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.49809141223307035}",20,10,6.645603915237887,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.4973107985372552}",30,3,-79.23078321104333,"{0: 19, 1: 4, 2: 1, 3: 2, 4: 1}",1
1169,False,"{'a': 0.5, 'e': 0.49652978201972064}",35,15,-40.387821520994436,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1170,False,"{'a': 0.5, 'e': 0.4957483633130896}",25,7,-5.309799267990899,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1171,False,"{'a': 0.5, 'e': 0.49496654305031157}",25,4,1.538469048863829,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
1172,False,"{'a': 0.5, 'e': 0.4941843218646605}",30,0,-44.559081743520274,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 1}",0
1173,False,"{'a': 0.5, 'e': 0.49340170038973596}",25,0,-104.59193515743351,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
1174,False,"{'a': 0.5, 'e': 0.4926186792594611}",30,0,-50.77711962196204,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 0}",0
1175,False,"{'a': 0.5, 'e': 0.4918352591080828}",25,0,-9.580764626727069,"{0: 19, 1: 4, 2: 2, 3: 0, 4: 0}",0
1176,False,"{'a': 0.5, 'e': 0.49105144057017164}",20,14,11.806861402061253,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.4902672242806203}",25,6,-73.45377438576091,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
1178,False,"{'a': 0.5, 'e': 0.4894826108746443}",20,2,-68.41178446685262,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
1179,False,"{'a': 0.5, 'e': 0.4886976009877801}",30,0,-8.125252413517622,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
1180,False,"{'a': 0.5, 'e': 0.48791219525588597}",30,10,-24.523120924752305,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",1
1181,False,"{'a': 0.5, 'e': 0.48712639431514015}",25,14,-12.537057677296847,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
1182,False,"{'a': 0.5, 'e': 0.48634019880204177}",20,9,-33.668301824196135,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1183,False,"{'a': 0.5, 'e': 0.4855536093534088}",25,0,-32.645852936929955,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 0.4847666266063789}",20,13,1.5288731258659702,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.5, 'e': 0.48397925119840807}",20,0,-67.11049201057021,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
1186,False,"{'a': 0.5, 'e': 0.48319148376726995}",25,0,-10.243014786558362,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.48240332495105664}",20,0,8.537129236751655,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 0.48161477538817626}",30,21,16.53225377897586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.4808258357173544}",20,4,-49.73342000169756,"{0: 9, 1: 3, 2: 3, 3: 1, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.4800365065776317}",25,2,-80.2339160518976,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 2}",1
1191,False,"{'a': 0.5, 'e': 0.47924678860836506}",35,7,8.57560255352665,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 0}",1
1192,False,"{'a': 0.5, 'e': 0.4784566824492257}",20,13,-42.472986009852136,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1193,False,"{'a': 0.5, 'e': 0.47766618874019984}",20,12,-13.786129141191912,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.4768753081215873}",25,11,-0.6774525866251879,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.476084041234001}",30,20,-31.45055631942786,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1196,False,"{'a': 0.5, 'e': 0.47529238871836754}",20,0,-23.81127251269025,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1197,False,"{'a': 0.5, 'e': 0.47450035121592504}",20,0,-100.95379130241808,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
1198,False,"{'a': 0.5, 'e': 0.4737079293682242}",25,0,-10.27372461986974,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.47291512381712625}",20,9,9.668513781067796,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.47212193520480406}",30,14,-59.97530700199495,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 2}",1
1201,False,"{'a': 0.5, 'e': 0.47132836417373997}",20,5,-5.212294543011156,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.47053441136672686}",20,0,-40.044628298297134,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
1203,False,"{'a': 0.5, 'e': 0.4697400774268663}",30,5,-124.09658103238344,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",1
1204,False,"{'a': 0.5, 'e': 0.46894536299756845}",20,0,-24.22206496222984,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1205,False,"{'a': 0.5, 'e': 0.46815026872255244}",20,0,-71.15538274745629,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
1206,False,"{'a': 0.5, 'e': 0.46735479524584417}",25,8,-4.165833637534336,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.46655894321177754}",20,0,-86.55028510822027,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1208,False,"{'a': 0.5, 'e': 0.4657627132649922}",20,2,-0.6033982189723652,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.4649661060504347}",25,10,-63.47880678806477,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 1}",1
1210,False,"{'a': 0.5, 'e': 0.4641691222133566}",20,0,-64.01850276596757,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1211,False,"{'a': 0.5, 'e': 0.4633717623993151}",20,0,-20.45607310328512,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
1212,False,"{'a': 0.5, 'e': 0.46257402725417135}",25,19,13.780112779838607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1213,False,"{'a': 0.5, 'e': 0.46177591742409063}",20,0,28.563108885467255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.5, 'e': 0.4609774335555422}",20,0,-92.31233070007545,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1215,False,"{'a': 0.5, 'e': 0.4601785762952977}",30,12,-27.057068585982712,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1216,False,"{'a': 0.5, 'e': 0.45937934629043164}",20,5,-101.07141080863852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 3}",1
1217,False,"{'a': 0.5, 'e': 0.4585797441883201}",20,2,5.02199089325452,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1218,False,"{'a': 0.5, 'e': 0.45777977063664094}",20,8,3.5940600197022774,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.45697942628337246}",25,0,-70.96716458160697,"{0: 17, 1: 5, 2: 1, 3: 1, 4: 1}",0
1220,False,"{'a': 0.5, 'e': 0.45617871177679387}",30,8,-45.34582985547117,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
1221,False,"{'a': 0.5, 'e': 0.4553776277654837}",20,6,-65.09966810280591,"{0: 8, 1: 2, 2: 3, 3: 0, 4: 1}",1
1222,False,"{'a': 0.5, 'e': 0.4545761748983197}",20,0,-45.74216348795268,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
1223,False,"{'a': 0.5, 'e': 0.4537743538244791}",25,11,11.428047200174078,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.4529721651934365}",20,10,15.699651669009938,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.4521696096549651}",25,9,26.51869488808098,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.5, 'e': 0.45136668785913436}",20,12,0.4350493034188574,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1227,False,"{'a': 0.5, 'e': 0.4505634004563113}",25,15,-27.44157946713693,"{0: 6, 1: 2, 2: 1, 3: 1, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.4497597480971584}",30,16,-47.48149169424739,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
1229,False,"{'a': 0.5, 'e': 0.4489557314326343}",20,12,-7.770033401922033,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1230,False,"{'a': 0.5, 'e': 0.44815135111399224}",25,0,-101.08587972652833,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
1231,False,"{'a': 0.5, 'e': 0.4473466077927801}",30,8,-24.59497292058334,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.4465415021208404}",25,9,-20.716539069975962,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1233,False,"{'a': 0.5, 'e': 0.44573603475030804}",25,12,-1.7104829006149478,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.4449302063336122}",20,14,-1.2878949922975302,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.44412401752347336}",20,8,22.947017818941912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.5, 'e': 0.44331746897290475}",20,0,-25.4189777780587,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1237,False,"{'a': 0.5, 'e': 0.44251056133521033}",30,7,-7.020592812745636,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1238,False,"{'a': 0.5, 'e': 0.44170329526398566}",30,10,-26.190234203272723,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
1239,False,"{'a': 0.5, 'e': 0.44089567141311575}",20,0,-89.35443797109319,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
1240,False,"{'a': 0.5, 'e': 0.4400876904367763}",35,0,-49.67171304020186,"{0: 30, 1: 1, 2: 2, 3: 1, 4: 1}",0
1241,False,"{'a': 0.5, 'e': 0.43927935298943166}",30,0,-15.846980692385118,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
1242,False,"{'a': 0.5, 'e': 0.43847065972583493}",25,0,-54.17541941583771,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
1243,False,"{'a': 0.5, 'e': 0.437661611301028}",30,0,-122.41317403879557,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 2}",0
1244,False,"{'a': 0.5, 'e': 0.4368522083703396}",25,17,4.306326458607926,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.43604245158938654}",25,17,13.383057667899187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.5, 'e': 0.4352323416140713}",20,0,-86.09090822629493,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
1247,False,"{'a': 0.5, 'e': 0.4344218791005834}",30,10,-50.55710883136005,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",1
1248,False,"{'a': 0.5, 'e': 0.43361106470539695}",20,1,4.517019929582485,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.432799899085272}",25,0,-77.18197309081893,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
1250,False,"{'a': 0.5, 'e': 0.43198838289725244}",20,10,4.610025949669295,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.4311765167986662}",25,0,10.853598507955132,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1252,False,"{'a': 0.5, 'e': 0.43036430144712506}",25,5,-55.04731966897246,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
1253,False,"{'a': 0.5, 'e': 0.4295517375005231}",20,5,1.7852441384621365,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1254,False,"{'a': 0.5, 'e': 0.42873882561703747}",30,0,24.604315575252006,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.42792556645512636}",30,8,-49.541711120082226,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
1256,False,"{'a': 0.5, 'e': 0.42711196067352997}",30,8,-8.072148675405849,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.4262980089312686}",25,9,12.300511820176826,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1258,False,"{'a': 0.5, 'e': 0.4254837118876435}",20,0,-48.52349321590488,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1259,False,"{'a': 0.5, 'e': 0.42466907020223504}",20,13,13.207890739775989,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.5, 'e': 0.42385408453490275}",20,12,-15.664470541070093,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
1261,False,"{'a': 0.5, 'e': 0.42303875554578535}",25,5,-21.425108208019754,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1262,False,"{'a': 0.5, 'e': 0.42222308389529883}",20,0,-41.88807417174949,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
1263,False,"{'a': 0.5, 'e': 0.4214070702441377}",25,4,-12.04853915056008,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
1264,False,"{'a': 0.5, 'e': 0.4205907152532725}",20,12,13.239180396836703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.41977401958395116}",25,14,19.85817873073267,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.5, 'e': 0.4189569838976967}",20,0,-31.686399595932084,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1267,False,"{'a': 0.5, 'e': 0.4181396088563084}",25,0,-19.118855966354584,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
1268,False,"{'a': 0.5, 'e': 0.41732189512185974}",20,10,-15.967177030218895,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.4165038433566987}",25,0,-13.49186977953572,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
1270,False,"{'a': 0.5, 'e': 0.4156854542234475}",20,0,-45.02787273658767,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1271,False,"{'a': 0.5, 'e': 0.4148667283850009}",20,8,9.08383570784852,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.4140476665045272}",20,9,8.697731668498188,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.413228269245466}",30,0,-25.03941535271327,"{0: 24, 1: 0, 2: 6, 3: 0, 4: 0}",0
1274,False,"{'a': 0.5, 'e': 0.4124085372715296}",20,0,-40.70693238385461,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1275,False,"{'a': 0.5, 'e': 0.41158847124670034}",25,0,-105.1148684382575,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
1276,False,"{'a': 0.5, 'e': 0.41076807183523206}",20,0,-24.25506295990125,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1277,False,"{'a': 0.5, 'e': 0.40994733970164804}",20,8,7.919506237021453,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.4091262755107411}",25,0,25.433392474199202,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1279,False,"{'a': 0.5, 'e': 0.4083048799275735}",20,5,2.2307439258083974,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.40748315361747534}",25,0,21.08189568713025,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 0.4066610972460452}",25,11,-11.83734188976103,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1282,False,"{'a': 0.5, 'e': 0.4058387114791484}",30,0,-19.63817315049798,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
1283,False,"{'a': 0.5, 'e': 0.4050159969829176}",20,13,1.5617870069358923,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
